Time,1980-2020-WRF-DIST,SSP545-COOL-FAR,SSP545-HOT-FAR,SSP585-COOL-FAR,SSP585-HOT-FAR
25/02/1996,1207.755682,1320.842362,829.5032751,1120.336885,490.4842604
26/02/1996,1154.411711,1282.889068,761.486374,1016.511241,466.5372419
27/02/1996,951.6116386,1081.184009,624.3619216,833.2057989,398.7851054
28/02/1996,868.9552849,1034.087889,635.7127668,1021.390772,574.488932
29/02/1996,1009.775486,1164.867986,815.6475595,1068.462009,596.3218133
01/03/1996,859.8952481,1048.692962,745.8181421,925.517318,516.4183108
02/03/1996,694.3694943,861.9625914,595.5467086,748.6758,433.1192881
03/03/1996,629.2399104,704.5221913,496.7009546,620.7457691,376.830355
04/03/1996,503.2910615,584.3553855,445.052384,536.455573,352.8740898
05/03/1996,427.4087819,501.5076586,401.4545386,467.887254,325.9710113
06/03/1996,486.2237991,526.2075768,458.7438299,505.8219003,420.8084351
07/03/1996,803.5027905,946.0195905,918.8601889,903.943496,827.4891849
08/03/1996,1392.863332,1694.938545,1675.155615,1701.958687,1418.666046
09/03/1996,918.338654,1421.837021,1374.790884,1524.202417,1378.362041
10/03/1996,634.5698519,1005.029748,998.5309741,1101.38277,1001.549619
11/03/1996,514.1771844,766.5612149,750.4885791,816.4439806,736.2221585
12/03/1996,441.7137601,628.6119434,612.3377569,658.866154,592.9023025
13/03/1996,391.2225049,539.7070033,523.1165174,558.7194281,501.6203489
14/03/1996,354.6627309,474.4433895,459.1542201,489.3062515,444.5189543
15/03/1996,391.1170099,486.7173834,460.9182805,484.1598758,436.2244301
16/03/1996,747.2592651,635.2865128,654.7150595,667.8644701,758.1519193
17/03/1996,734.4068678,722.6721503,654.0671584,715.6568443,659.1372403
18/03/1996,571.7346156,606.0070893,544.4520486,594.8625694,552.7624401
19/03/1996,471.68668,493.1416029,452.0396755,490.2810344,452.2743216
20/03/1996,823.5366993,977.496519,728.5160896,978.8333114,731.1655884
21/03/1996,1312.762707,1429.152652,1142.116812,1479.403238,1071.935538
22/03/1996,1226.092746,1280.42459,1080.623438,1281.611313,968.9621199
23/03/1996,929.7192321,1004.775591,843.4419545,1002.580342,757.6212319
24/03/1996,707.4409203,783.2306509,662.827019,780.6587588,601.4760491
25/03/1996,569.4238594,630.4297293,544.7372478,628.6832639,498.1059059
26/03/1996,524.182977,521.5951674,459.2085943,520.6005749,421.4420954
27/03/1996,588.6590154,451.226135,399.2065881,440.9233355,363.0788474
28/03/1996,557.7695418,401.9822558,364.932856,386.6951529,325.0508533
29/03/1996,757.9295503,695.576261,582.2244266,624.13918,676.7625884
30/03/1996,919.5402543,1138.514567,793.4413706,1199.292361,1145.295312
31/03/1996,644.8189373,850.6073208,609.2032065,931.5156554,879.265834
01/04/1996,525.9720699,630.782682,473.1702754,675.5234099,638.4079459
02/04/1996,848.6208651,639.2672686,630.9560105,655.6273838,676.5450554
03/04/1996,702.9208725,469.2358151,539.4260885,501.5926348,646.6298779
04/04/1996,540.6220736,381.7382236,408.3710149,388.2686633,450.2931966
05/04/1996,465.1581293,331.717972,327.9248943,331.2658078,365.4465998
06/04/1996,409.8896683,321.3483851,302.303048,305.185079,351.5924358
07/04/1996,403.2706843,315.34712,303.1431509,301.00591,314.7817009
08/04/1996,637.3014985,616.4647503,533.8355819,478.5908049,519.236456
09/04/1996,742.7232596,768.2991204,698.0991879,619.7410206,696.6535503
10/04/1996,1110.271302,1380.301588,1466.695526,1396.639383,1452.314126
11/04/1996,773.0422073,1149.280452,1303.739504,1326.383724,1325.193045
12/04/1996,542.7562468,804.3311373,898.8384741,925.0250156,929.6341783
13/04/1996,527.3481414,640.6397846,655.7504949,662.6001395,656.7244984
14/04/1996,839.8429534,710.6843361,648.790558,612.3481041,576.311124
15/04/1996,1285.142913,923.7350824,907.1150303,825.3674106,714.7032428
16/04/1996,1934.466578,1514.183406,1612.552517,1551.358805,1289.884958
17/04/1996,3311.874331,2662.07755,2682.701999,3242.50563,2558.507951
18/04/1996,2638.677675,2095.808413,2432.675236,2765.922604,2293.039836
19/04/1996,1809.513494,1470.151266,1710.024934,1884.605501,1617.949369
20/04/1996,1319.138686,1071.266994,1175.588987,1305.286666,1121.79942
21/04/1996,1208.351831,862.802945,871.926962,966.8959779,819.0886996
22/04/1996,1292.050412,736.442991,684.9350985,753.3285845,636.6506303
23/04/1996,1334.848724,642.3601623,562.1369264,600.2698288,502.2351304
24/04/1996,1435.661067,553.9664893,473.4485643,490.216016,400.6835099
25/04/1996,1438.028562,468.1791111,384.1449528,391.6687415,327.5050871
26/04/1996,1173.972116,384.1700449,316.2658268,323.833299,275.8669618
27/04/1996,1053.492476,348.1127843,285.3658261,297.9401934,245.3817946
28/04/1996,1028.885373,343.671929,272.2108241,292.5943183,264.1473641
29/04/1996,984.9863965,376.9791011,323.6433405,311.0931295,276.3204248
30/04/1996,1545.734056,851.4866635,804.1698631,788.3167011,566.2070703
01/05/1996,2262.941258,1254.058218,1567.712817,1531.721624,1173.516428
02/05/1996,2123.409762,1221.382624,1631.483512,1646.032531,1217.557636
03/05/1996,1666.021723,887.9159931,1120.489298,1156.131784,914.200899
04/05/1996,1515.004968,842.1609661,1067.959924,995.6324114,970.8696795
05/05/1996,1883.616689,1228.568311,2030.309204,1337.510842,1524.461013
06/05/1996,2032.957955,1376.630525,1887.730452,1494.809767,1610.937587
07/05/1996,1837.716929,1456.954244,1697.768047,1455.685967,1480.458495
08/05/1996,1570.924114,1237.727299,1520.713427,1401.692071,1215.065674
09/05/1996,1312.082913,1132.630519,1257.79529,1516.558426,1275.846724
10/05/1996,1394.752362,1157.944128,993.4396706,1685.267227,1486.971
11/05/1996,1696.990763,1289.650962,1093.382694,1263.86277,1120.13025
12/05/1996,1847.602453,1742.087296,1522.528012,1416.083081,1286.107644
13/05/1996,1822.563042,1397.345483,1647.2473,1336.808144,1234.607156
14/05/1996,1411.049782,1122.693277,1501.97403,1008.043282,929.8061518
15/05/1996,1019.967449,822.8518221,1059.39997,760.9304211,682.4376526
16/05/1996,828.6024918,668.6727825,809.2790551,622.2382498,608.5088443
17/05/1996,1005.904346,916.1458753,930.2251123,771.6516703,747.5947545
18/05/1996,825.9220928,647.0067813,735.1551026,600.1241859,568.2930095
19/05/1996,636.6760801,467.7386069,524.5588973,446.075462,423.6604253
20/05/1996,540.4237543,372.3264555,410.073267,357.0041725,345.8825138
21/05/1996,444.1045913,309.2009003,335.7266829,299.1315269,291.9175709
22/05/1996,411.4887321,312.6924121,324.6493301,267.0718244,299.7643153
23/05/1996,344.2295479,273.3839504,283.1533256,239.3132381,280.1087154
24/05/1996,300.3771728,227.6101366,239.050781,215.7018613,232.7381749
25/05/1996,265.40836,206.4911131,211.453299,204.3280901,220.5538005
26/05/1996,231.8632416,184.2871859,188.930687,181.1769973,199.0134209
27/05/1996,235.4040141,216.9869811,270.3678279,243.0820938,301.685169
28/05/1996,333.618668,340.4794901,420.0737868,383.9730411,633.4638321
29/05/1996,391.0852061,280.496751,352.5900485,438.8842286,618.1449048
30/05/1996,437.117938,311.2262068,444.074508,638.9491999,525.5972999
31/05/1996,268.5390511,210.4727636,281.7237326,371.3633099,352.2399026
01/06/1996,216.7762414,170.8660031,219.1672205,269.8703489,268.7480033
02/06/1996,186.71417,150.9437483,188.4059525,224.5913673,226.2719761
03/06/1996,186.1824366,170.213737,186.5561066,234.9247658,224.3137668
04/06/1996,302.217996,329.9101365,309.1570926,445.8374774,594.110308
05/06/1996,480.645973,391.8934476,390.6676188,404.5003593,776.316965
06/06/1996,563.0923174,362.5112109,405.777999,348.0403871,670.5877224
07/06/1996,324.6508883,232.0985501,279.1391233,238.9098185,452.801519
08/06/1996,241.6318018,175.4685265,207.3130138,189.443179,329.882432
09/06/1996,248.4779455,192.7400653,193.1016508,183.4518324,322.3738535
10/06/1996,347.7641035,377.9695594,387.4849273,291.0521996,858.6723385
11/06/1996,485.7171011,444.2793451,522.1132685,524.6480639,1174.532215
12/06/1996,586.0037389,530.408256,495.024453,608.6273029,998.9487893
13/06/1996,818.0835385,934.4198704,1130.699558,1082.616984,1494.463153
14/06/1996,804.858907,910.5637363,1367.292733,1528.093338,2405.525985
15/06/1996,758.1257084,896.7047444,1244.695863,1570.415068,2021.234339
16/06/1996,527.2713919,637.7376813,841.6138011,1045.275564,1341.470967
17/06/1996,382.8292176,451.4981898,613.6895114,716.3767059,927.5888643
18/06/1996,1050.108967,664.4863945,1873.011836,942.3093068,2522.87798
19/06/1996,741.4858855,722.0778476,1745.777562,2360.092645,4600.321595
20/06/1996,939.9426139,1089.396913,1729.777347,4023.40734,3798.677381
21/06/1996,1604.719804,918.7569295,2669.063969,2963.62857,3538.117387
22/06/1996,1139.24872,758.1076683,1742.098898,1888.940447,2657.22573
23/06/1996,805.4561579,668.2193654,1247.375271,1360.411704,1822.999987
24/06/1996,655.3616801,633.3126979,992.3193168,1341.647542,1427.722105
25/06/1996,544.1627131,522.4693549,1060.114183,1203.141097,1336.4159
26/06/1996,503.9997706,778.3352331,1477.880077,1305.302308,1327.113598
27/06/1996,454.8212543,890.8318086,1301.059822,1075.861749,1613.483968
28/06/1996,335.959415,570.9151853,812.5373795,741.0190765,1162.26686
29/06/1996,279.6392128,416.3963381,587.9359023,557.9063338,826.2839078
30/06/1996,302.231479,338.1462989,499.6589468,483.7516913,631.5028836
01/07/1996,888.6111793,439.1626736,548.954561,977.9411888,531.3845846
02/07/1996,1030.922489,912.3423133,669.7884379,902.30805,423.97957
03/07/1996,734.207501,787.4317468,594.293939,652.9320761,1355.32765
04/07/1996,704.1878186,708.1039838,562.0894265,678.5489518,2739.507406
05/07/1996,518.6548484,879.878186,832.5759365,784.3630978,2624.409859
06/07/1996,437.9403601,838.0422313,820.4100324,705.6955215,1714.00287
07/07/1996,349.9819264,617.4290488,647.1623944,535.7971398,1192.667618
08/07/1996,287.6752844,444.208159,462.6506251,406.5720045,853.0945595
09/07/1996,533.8909076,363.9980498,422.4408121,343.1523555,794.9993494
10/07/1996,999.4110193,433.4529644,866.6844818,395.795975,1262.008077
11/07/1996,572.6140453,511.2408675,806.3850556,423.180713,1354.23115
12/07/1996,406.8761946,361.2569404,527.0910473,315.8732151,885.817532
13/07/1996,753.1166881,999.0912558,976.5453275,1317.490497,1359.309685
14/07/1996,2842.825393,2856.783077,3702.740773,4640.098261,3407.655484
15/07/1996,2912.254794,3383.806429,3749.030034,4176.618529,3679.006444
16/07/1996,3235.236252,4119.090516,3411.231233,5126.29578,3465.634614
17/07/1996,2266.523669,3070.13913,2761.071725,5274.558808,3228.744277
18/07/1996,1532.019076,2088.192703,1903.941583,3614.474482,2332.420027
19/07/1996,1234.400784,1909.101324,1526.237647,3237.005503,1828.210055
20/07/1996,1195.117763,1704.332947,1292.913597,2650.094822,1616.568841
21/07/1996,1002.111427,1291.075033,957.043394,2160.519326,1457.429211
22/07/1996,713.8377464,946.083579,698.340805,1480.200673,970.955868
23/07/1996,563.4460805,697.7468304,542.2468416,1049.09987,707.1471318
24/07/1996,487.937712,559.8024063,450.077039,791.5578926,559.0856086
25/07/1996,391.5322514,450.8698989,378.0156368,615.7904731,478.5013931
26/07/1996,344.5374576,392.1061746,348.873649,547.3272526,501.4110445
27/07/1996,361.0947099,389.3665258,436.4513498,666.1021033,639.7524864
28/07/1996,331.2635503,376.4595275,530.186017,510.0387274,467.8462401
29/07/1996,289.5588393,313.6417295,392.8845558,407.8158454,360.3602899
30/07/1996,353.3174529,260.974666,303.9149371,355.9413378,304.5903821
31/07/1996,446.0700621,258.598123,330.4539913,522.6821055,468.9894816
01/08/1996,888.4793199,553.8708284,725.0881686,1493.583111,1788.580597
02/08/1996,1266.05458,1025.570704,941.5956594,1804.685028,1557.381687
03/08/1996,928.4027095,904.0803054,1159.138685,2105.781569,1099.35739
04/08/1996,827.8057429,950.9204116,1280.242234,1973.431147,1581.083945
05/08/1996,806.2101083,782.3487538,1020.449553,1550.180682,1225.074545
06/08/1996,687.4978861,691.1314835,736.4293299,1133.166209,859.6302311
07/08/1996,519.048014,569.9816715,559.662268,821.4919545,651.0429824
08/08/1996,406.5834605,433.1868854,442.3704256,607.9275965,517.02512
09/08/1996,331.7010791,353.0259596,363.8046131,474.3709043,438.1202853
10/08/1996,468.6695783,629.7337651,747.9214263,629.279169,1310.621807
11/08/1996,505.3075479,661.72158,1100.38651,792.3696135,1182.506145
12/08/1996,364.0830914,460.6431279,738.819955,583.8404844,731.6692674
13/08/1996,1014.95503,1535.377699,1399.664598,2186.883529,2384.203967
14/08/1996,1472.562941,2085.075733,1689.425756,3501.45263,6277.090986
15/08/1996,693.5241021,1046.387865,940.1822886,1584.000246,2778.333873
16/08/1996,488.424008,704.258344,656.5330549,1017.26,1692.040829
17/08/1996,741.3914848,759.7880494,544.183067,940.7293395,1234.124834
18/08/1996,630.1710633,1058.032671,484.78359,823.8821255,995.0040979
19/08/1996,446.4178879,833.3303931,393.8255328,629.8148653,740.8049158
20/08/1996,350.0186953,594.1572068,327.2328116,487.331438,570.6153711
21/08/1996,303.735003,497.3718244,284.9691078,403.8183683,466.5889398
22/08/1996,680.9940429,874.1444349,255.3802295,400.8470865,405.5825503
23/08/1996,653.6540818,920.7709891,248.3346383,370.441118,340.9546386
24/08/1996,608.2910069,682.518466,238.5594294,309.5740513,297.2464978
25/08/1996,1003.275263,896.4016338,257.0619675,269.5384589,267.1329038
26/08/1996,735.3563588,619.6865644,205.4758661,238.1151011,236.7600839
27/08/1996,508.7534146,468.4401716,184.2885919,216.9061921,218.7720726
28/08/1996,400.0183728,400.8972795,175.4303793,200.8839731,1383.827022
29/08/1996,329.9198895,360.9420055,195.2690095,195.3378926,1679.249195
30/08/1996,283.0750504,335.258914,198.6795383,185.2685049,841.4858214
31/08/1996,246.3926595,281.2801195,167.4820288,169.6993585,539.5117918
01/09/1996,220.523621,246.6140279,150.4716361,160.2458828,405.2332941
02/09/1996,197.8193903,221.6856365,140.1454265,150.2875925,327.0457228
03/09/1996,179.3942249,199.7394173,129.8235989,140.6300869,271.3715935
04/09/1996,167.7166506,185.6178456,124.8463571,136.1333116,236.8505643
05/09/1996,236.8584574,181.0148303,186.9096464,168.9862504,224.889152
06/09/1996,241.5616669,225.2296761,321.535481,193.3160429,214.9352549
07/09/1996,253.8935664,425.5929845,559.7946055,253.8137204,264.2644138
08/09/1996,347.697595,731.435133,798.017185,558.600788,372.319294
09/09/1996,420.9482643,764.7972588,1017.766754,977.881392,549.6515143
10/09/1996,399.527719,502.0395471,697.6612725,660.7363138,518.6254534
11/09/1996,366.895251,386.7431485,481.6966463,442.0319511,437.063684
12/09/1996,292.983627,315.0313243,396.6484673,343.5548004,524.3872036
13/09/1996,234.6027791,272.8009328,408.9129984,325.4673539,1032.004185
14/09/1996,435.7595098,586.9713219,445.4242596,674.5536216,1304.664601
15/09/1996,361.2923678,392.2947939,350.7500168,517.3031383,843.3269371
16/09/1996,262.4272265,282.3063081,266.8626958,340.9472773,554.9058721
17/09/1996,928.1348149,1503.936708,1711.458681,1619.745072,1978.054265
18/09/1996,2007.326244,2390.92614,3301.388867,2138.799335,4442.299283
19/09/1996,1717.667283,1940.257354,2778.030376,2317.571016,6012.949238
20/09/1996,989.4488858,1250.04066,2245.285674,1839.404723,4214.812772
21/09/1996,692.61239,849.2409779,1441.283727,1183.495253,2703.121195
22/09/1996,548.4008203,661.7498545,1044.131013,870.5260784,1903.834636
23/09/1996,683.048864,786.011126,1152.319203,857.768001,1968.868578
24/09/1996,558.2606948,652.950401,873.6454725,893.7554908,1357.490841
25/09/1996,469.905788,515.5089551,706.2986415,751.7032354,1010.445235
26/09/1996,431.2705668,419.6322456,584.861093,558.9303785,961.6719569
27/09/1996,334.364507,352.051039,464.3311948,442.3522056,797.895169
28/09/1996,281.4350723,295.8239684,383.3618228,361.0424975,597.1792386
29/09/1996,759.0436829,562.0215768,806.9275526,820.2656761,733.4149
30/09/1996,1228.755954,863.0153163,1018.863977,1450.430125,986.4490635
01/10/1996,868.7572715,757.0672438,764.3140403,1138.936834,941.5820959
02/10/1996,591.069387,514.8197601,537.7177003,764.9418558,683.9418305
03/10/1996,467.9486164,416.4368846,439.8528058,594.1160834,623.7473756
04/10/1996,396.8182764,355.0247866,375.8246766,521.400397,566.7721754
05/10/1996,335.6757385,299.0184353,325.2332481,431.0855145,434.4174631
06/10/1996,291.8669975,263.1869569,286.0754988,360.0787189,363.9743845
07/10/1996,261.9689498,238.5423885,259.6460835,315.3944241,319.7380794
08/10/1996,244.6052606,228.1346699,247.1272781,297.3969599,298.2807106
09/10/1996,1211.392456,836.1856664,800.950335,1291.50718,1268.56518
10/10/1996,1142.710369,1172.741702,675.1576494,1235.945055,1238.936652
11/10/1996,887.4335955,1061.778015,472.6883346,995.2460361,1024.33989
12/10/1996,666.7941033,721.8640508,353.8589041,736.8520336,706.8187138
13/10/1996,504.1343791,527.1333749,295.6765779,559.1642361,545.7341763
14/10/1996,411.2816734,421.8071786,260.0458726,454.0437743,446.8482446
15/10/1996,344.2546843,349.8911175,229.8691241,379.2983175,378.6361216
16/10/1996,299.2993279,303.8864484,210.3939393,328.6200716,330.300836
17/10/1996,266.9415394,270.8717959,195.6204626,293.0028996,294.2206149
18/10/1996,240.173888,243.100672,182.9782135,263.1990271,267.1965921
19/10/1996,948.6923225,920.0369998,378.1589108,890.6979693,516.1384255
20/10/1996,3816.681823,4257.848504,1985.293195,4468.478459,2430.488119
21/10/1996,3840.219366,4651.311457,3385.631261,4944.222543,4396.708032
22/10/1996,3123.872826,3395.064766,2790.371936,3629.922537,4029.557189
23/10/1996,2165.509071,2325.888644,1889.603429,2511.911895,2770.388747
24/10/1996,1641.694803,1806.515597,1439.747653,1943.99615,2117.05589
25/10/1996,1327.313504,1461.391675,1137.334956,1513.608154,1526.554302
26/10/1996,1009.823753,1092.166686,862.4480338,1127.701492,1112.446977
27/10/1996,767.2672039,827.4802726,666.0090751,854.0657551,841.775766
28/10/1996,615.4957526,662.6937576,542.2202873,684.1187063,671.3198329
29/10/1996,531.9513054,612.6291959,470.4968568,633.5887058,627.913436
30/10/1996,450.1272113,508.5140944,411.7476549,534.3224674,492.2603576
31/10/1996,495.2356058,485.2649313,380.2597883,464.5498119,419.1456006
01/11/1996,445.8418703,441.9787461,335.7938443,412.2757004,373.3846786
02/11/1996,376.6310453,381.8612803,305.1933969,372.1834694,340.5187893
03/11/1996,337.7136893,343.3378465,282.557394,339.9523179,315.087817
04/11/1996,309.9916369,315.2565175,263.3865539,314.6815221,293.9367664
05/11/1996,289.0827191,293.6136856,248.415967,294.4844776,276.6273973
06/11/1996,270.7240119,274.6244694,235.2483865,276.9064856,261.5807478
07/11/1996,256.7487989,258.9680685,223.3796274,261.6557255,248.4202873
08/11/1996,344.4680776,282.9247801,266.7552271,269.720505,238.9072205
09/11/1996,3448.729158,2494.29433,2814.681004,2175.92382,849.0442388
10/11/1996,5759.346397,4336.237719,4723.007019,4123.192188,1409.52029
11/11/1996,4885.637721,3853.413408,3994.553378,3971.792144,1407.055359
12/11/1996,3247.004752,2605.366734,2697.224573,2725.206647,1045.046244
13/11/1996,2247.892628,1826.592827,1906.498975,1917.752373,847.7161316
14/11/1996,1632.838852,1340.18042,1400.610671,1408.126549,677.5289596
15/11/1996,1219.394052,1010.057941,1055.306615,1048.435302,542.2951031
16/11/1996,937.0114595,784.5003028,813.7632293,799.4514658,449.833095
17/11/1996,743.4047463,627.9181408,650.7121071,633.9997268,385.1922855
18/11/1996,611.7925193,520.2272208,538.183353,523.1140165,337.3733015
19/11/1996,588.197916,467.1138635,514.2097074,497.6019513,353.0276926
20/11/1996,564.135883,460.2936241,515.0726891,481.099102,326.0539535
21/11/1996,508.9656053,437.753048,479.0497949,446.0458363,292.8363124
22/11/1996,441.8281611,381.3457716,408.4788625,386.091627,270.1909475
23/11/1996,394.0342174,342.4106215,363.0540956,346.8123943,251.9829593
24/11/1996,359.4914123,316.1455685,332.142091,319.9585695,239.0778756
25/11/1996,332.3967301,294.1136076,306.6599525,297.7287223,234.5409624
26/11/1996,497.2520325,430.0857011,434.2430315,380.4630609,316.0125474
27/11/1996,1004.161666,907.1310375,1054.24171,860.2613844,774.0663745
28/11/1996,861.2560288,950.1615954,1108.798425,1030.017792,975.1300216
29/11/1996,658.2912908,720.6805281,837.8387778,773.2596096,741.1173538
30/11/1996,534.1850486,567.6789191,648.3015616,599.4571339,569.0343404
01/12/1996,592.0771184,636.6979049,794.4693838,690.4636301,703.0751826
02/12/1996,2122.763213,2712.393452,2883.459306,2919.697794,2913.978512
03/12/1996,3539.009394,3914.627885,4000.207818,4263.478812,4535.558208
04/12/1996,2979.785144,3279.037629,3292.262684,3408.432165,3736.533492
05/12/1996,2081.684015,2262.841864,2260.454513,2330.572082,2515.28267
06/12/1996,1966.755905,2045.859895,2012.052262,2091.136602,2139.718604
07/12/1996,2731.403604,2522.470663,2660.411426,2778.649579,2291.150451
08/12/1996,2615.276504,2615.329102,2729.838959,3030.349173,2520.016298
09/12/1996,2260.915203,2166.584267,2175.841982,2559.986832,2015.421678
10/12/1996,1849.906916,1641.422178,1640.023424,1906.138431,1533.038914
11/12/1996,1343.357582,1221.49709,1242.887523,1388.261538,1152.234356
12/12/1996,1116.49532,1028.550333,1011.221287,1095.402433,925.9320433
13/12/1996,1229.60526,1129.437901,974.8084929,1036.656953,841.4452349
14/12/1996,2924.515433,2025.542314,2735.118779,2537.169799,2447.4492
15/12/1996,3792.134876,2546.540841,3518.0387,3041.186847,3050.617016
16/12/1996,3088.077492,2305.288007,3073.383126,2778.334646,2618.596678
17/12/1996,2159.279039,1688.917972,2141.172138,1993.92039,1854.75237
18/12/1996,1652.034784,1289.769278,1583.803521,1479.329605,1417.469749
19/12/1996,1426.483421,1137.975091,1294.578932,1217.287817,1192.208655
20/12/1996,1316.689828,1024.679884,1100.419209,1068.262683,1050.50752
21/12/1996,1067.790189,823.7058251,913.9844568,877.1347448,859.942216
22/12/1996,847.5540803,672.8908456,756.1314255,726.2108188,718.892832
23/12/1996,696.0353971,567.8676814,626.06548,603.7998896,597.8004236
24/12/1996,605.4773486,502.4086341,547.7438703,528.2556725,517.9230053
25/12/1996,1007.459434,846.1255659,814.0422975,835.4890445,763.2892696
26/12/1996,1080.46632,903.9944521,796.7798555,922.3892216,797.4070801
27/12/1996,883.7158014,731.7288713,662.5184464,786.209812,644.679171
28/12/1996,704.8700468,593.3334955,543.9358144,628.7150384,530.2816836
29/12/1996,610.1423638,513.4132088,471.6837041,531.0749653,460.3875775
30/12/1996,563.6932484,461.6463361,424.873075,483.2593205,413.0825198
31/12/1996,504.1283588,456.4881374,405.8068719,483.0717848,386.2167604
01/01/1997,454.9477443,424.6025323,373.842626,432.1132686,376.3459195
02/01/1997,407.5554991,404.9045566,348.2308746,399.8203865,369.2303956
03/01/1997,389.9873009,376.0212985,337.6987146,375.4925544,383.9847368
04/01/1997,424.5324134,362.4823204,335.7325999,361.2274203,400.0930056
05/01/1997,460.3433668,342.8588163,315.1718713,348.5771539,355.5136723
06/01/1997,490.7717298,424.9147088,417.5502234,440.2105246,375.3240295
07/01/1997,550.960717,448.0776128,513.7131679,439.9989881,394.0953448
08/01/1997,486.542803,393.5295414,432.5785175,375.8081129,353.6102383
09/01/1997,407.7304939,337.8327358,359.5006413,332.1753229,326.9109
10/01/1997,620.4950469,580.1286398,536.6375648,604.1489768,582.8281661
11/01/1997,589.2002014,515.8865204,521.755415,545.5608603,499.6763004
12/01/1997,468.5400064,435.2420509,455.0859351,459.9212463,414.3455221
13/01/1997,389.3657454,359.340637,373.3378621,379.1569204,345.0382198
14/01/1997,349.5577226,320.7858209,329.6164578,335.7524395,309.4794344
15/01/1997,317.6697626,294.3954175,300.145952,306.360268,285.1088969
16/01/1997,472.4305751,468.1849984,418.364665,452.9988588,392.7419763
17/01/1997,1199.963928,1089.531145,1098.169605,1187.948202,1148.362495
18/01/1997,1014.766787,880.6057551,926.2237245,969.7186739,945.633219
19/01/1997,744.6705269,656.3585379,681.4256698,712.9935368,685.564377
20/01/1997,585.7222445,525.6407198,542.595096,565.5854775,544.4425684
21/01/1997,490.5932658,446.0394331,457.9033095,475.4820546,457.26679
22/01/1997,425.4406358,391.0056224,399.5465353,413.8798906,398.9471205
23/01/1997,431.1804625,363.9560011,388.2202825,393.5237901,387.1867269
24/01/1997,483.4560896,360.3669225,372.7919844,408.1893346,366.9378246
25/01/1997,762.9087244,598.1558016,611.9012638,702.8556515,780.6884708
26/01/1997,1113.691287,839.4007045,965.8017338,1155.989429,1242.077551
27/01/1997,839.970212,691.3990288,685.5372093,873.0840984,893.0811876
28/01/1997,770.5939121,655.896189,635.041484,777.305322,804.6500811
29/01/1997,1236.601397,1163.371203,977.3358151,1155.323829,1212.348213
30/01/1997,1028.416969,983.130398,837.1498251,976.333391,1000.712037
31/01/1997,767.9226569,739.1597765,640.1579615,739.1218344,756.5785458
01/02/1997,680.18784,608.7138123,530.0560659,606.4419756,630.1672773
02/02/1997,680.7035038,556.0121061,509.0955863,586.0497014,583.1288668
03/02/1997,585.6761525,512.3421495,473.9926188,555.8405346,511.4413524
04/02/1997,525.1715383,429.4099606,402.3818988,460.5364843,432.3118538
05/02/1997,883.3103798,867.345389,717.8806515,764.4785931,812.4149323
06/02/1997,1539.322612,1862.526163,1444.440283,1700.505173,1488.313857
07/02/1997,1122.937984,1490.657193,1132.695616,1369.527154,1123.989598
08/02/1997,822.4312205,1061.326175,833.2898591,983.1713319,828.779106
09/02/1997,782.1731893,996.2471876,911.0325566,1061.40598,939.910702
10/02/1997,608.4339593,757.4723046,673.6401896,827.6532275,770.9144729
11/02/1997,500.529821,595.2056584,527.6050461,625.6587673,574.4179411
12/02/1997,437.0392998,500.6623433,449.36214,522.0569251,482.5572263
13/02/1997,418.5732425,447.3497548,400.321375,456.2657289,428.6615355
14/02/1997,463.1270086,506.4702736,483.3025014,486.091486,466.0746233
15/02/1997,703.001099,740.2479653,760.0185951,685.3559981,716.9703253
16/02/1997,548.3419114,627.6006435,588.9300851,588.4226905,632.2180964
17/02/1997,431.1481761,485.6934983,459.3886251,479.6132413,508.1398816
18/02/1997,386.0290823,459.4319193,436.1032544,481.2401695,516.1205156
19/02/1997,353.8500451,420.2925061,399.5599776,436.8323533,456.6410135
20/02/1997,426.2607351,380.2929424,353.6013923,380.8925399,385.756375
21/02/1997,447.4501135,373.6617603,333.32763,352.2339845,345.9518876
22/02/1997,402.5922593,360.7505816,322.8393656,327.28839,317.0349901
23/02/1997,473.6183443,341.2266798,309.1580601,305.6380393,288.1275276
24/02/1997,492.1024244,305.7981859,281.2827873,277.7871824,266.4276563
25/02/1997,424.6099893,284.4985033,265.6507091,263.2372771,252.4650804
26/02/1997,366.9226039,268.493112,253.1459363,252.143591,242.3750958
27/02/1997,390.3103565,288.4352118,350.1816959,334.0350149,324.958952
28/02/1997,421.6685236,343.8751325,383.4716041,411.2421445,366.9522984
01/03/1997,479.9619458,402.9447965,407.0071868,404.1039396,367.5407093
02/03/1997,512.242275,490.1188839,649.3131138,446.0736034,561.8905186
03/03/1997,636.1568866,498.0158288,645.1337365,485.8703199,557.3517874
04/03/1997,1149.32451,1221.029956,1332.099507,1183.746761,1299.555029
05/03/1997,988.9481956,981.0783958,1090.987587,1008.180324,1029.469933
06/03/1997,1065.615057,965.620317,978.8463198,960.9476073,1139.325077
07/03/1997,1180.8893,1039.713891,1097.695469,1078.169741,1208.160003
08/03/1997,1034.866106,921.5028885,956.9505785,946.0848194,1020.819683
09/03/1997,783.3482799,710.2560818,727.0614578,721.2424679,778.9045204
10/03/1997,746.8155571,653.9792335,647.9804868,681.022047,709.9466978
11/03/1997,823.021245,663.3898121,637.3144359,717.0202899,706.2880814
