"V2.Begin","V2.End","V2.Peak_date","V2.DailyMQ","V2.Volume","V2.dir_Volume","V2.baseflow_peak","V2.baseflow_begin","V2.baseflow_end","V2.No_Peaks","V2.HQ","V2.HQ_dir","V2.Comments","V2.Duration"
2015-04-19,2015-04-25,2015-04-22,2026.564413,848.43567252576,379.38880806336,904.79719225,831.7982761,977.7961084,1,NA,NA," ",7
2015-05-31,2015-07-19,2015-06-22,3225.311125,3322.81576923264,2713.58318371248,140.173687355102,107.3456658,180.4626229,4,NA,NA," ",50
2015-08-20,2015-08-26,2015-08-22,2133.99876,618.63958550592,392.84351303616,401.679851366667,333.9127313,537.2140915,1,NA,NA," ",7
2016-02-15,2016-03-02,2016-02-18,2028.425692,1602.62308798848,925.94420963712,389.7191374,329.85319,649.1382428,1,NA,NA," ",17
2016-02-15,2016-02-24,2016-02-18,2028.425692,895.24578407616,514.61391500352,436.281540933333,329.85319,649.1382428,1,NA,NA,"first wave",10
2016-09-28,2016-10-04,2016-09-30,2221.984774,593.8295274432,350.5080068208,443.838849,392.7761125,545.964322,1,NA,NA," ",7
2017-03-13,2017-03-18,2017-03-15,2088.667764,599.4875539584,298.5180081912,680.51470404,615.8184668,777.5590599,1,NA,NA," ",6
2017-03-28,2017-04-04,2017-04-01,2329.778005,1039.67101603872,364.219500132,1157.25776241429,833.7395243,1399.896441,1,NA,NA," ",8
2017-04-04,2017-04-09,2017-04-07,2256.040912,956.275727904,329.147063784,1462.0447788,1399.896441,1503.477004,1,NA,NA," ",6
2017-07-13,2017-07-22,2017-07-15,2207.833293,892.4993155728,590.41431724176,354.579611788889,327.4562659,449.5113224,1,NA,NA," ",10
2017-07-23,2017-07-28,2017-07-25,2394.184793,688.42781279136,386.63162698896,679.85049174,604.8433309,792.361233,1,NA,NA," ",6
2017-10-29,2017-11-07,2017-10-31,2932.674065,1129.588586856,807.45320526192,359.588478466667,315.8442596,512.6932445,1,NA,NA," ",10
2018-02-10,2018-02-15,2018-02-12,2433.421137,775.81940543424,373.42753035264,892.51915196,736.7450646,1126.180283,1,NA,NA," ",6
2018-02-24,2018-02-28,2018-02-26,2242.497273,698.9911274304,273.4629164928,1231.2737585,1126.614441,1335.933076,1,NA,NA," ",5
2018-03-01,2018-03-06,2018-03-04,2420.728874,874.95745398624,391.01311127664,1145.00253464,996.4365311,1244.046537,1,NA,NA," ",6
2018-03-07,2018-03-10,2018-03-08,2079.06469,529.356531312,229.9877716752,1128.31113666667,1074.989277,1234.954856,1,NA,NA," ",4
2018-07-21,2018-08-30,2018-08-14,3272.283268,4793.12757222336,4138.94417236416,201.30910462,129.1895461,249.3888103,1,NA,NA," ",41
2018-07-21,2018-08-01,2018-07-26,3173.96608,1779.65143682112,1373.35773811968,400.378666554545,129.1895461,725.8056111,1,NA,NA,"overlaid",12
2018-08-01,2018-08-21,2018-08-14,3272.283268,2656.51399953216,1458.46135080576,683.571073235,725.8056111,660.829399,1,NA,NA,"overlaid",21
2018-10-11,2018-10-20,2018-10-12,2396.500736,947.280298392,674.28831989088,298.204421455556,283.0999901,419.0398723,1,NA,NA," ",10
2018-10-26,2018-12-10,2018-11-04,2475.649524,5151.148892856,3805.770830508,292.51288066,256.8324996,435.2344049,1,NA,NA," ",46
2018-12-20,2018-12-27,2018-12-22,2770.459975,1101.78992280384,643.463529768,698.734093,619.9598126,895.669794,1,NA,NA," ",8
