"V5.Begin","V5.End","V5.Peak_date","V5.DailyMQ","V5.Volume","V5.dir_Volume","V5.baseflow_peak","V5.baseflow_begin","V5.baseflow_end","V5.No_Peaks","V5.HQ","V5.HQ_dir","V5.Comments","V5.Duration"
1990-07-12,1990-07-21,1990-07-14,3889.528238,1235.88333859392,976.88077845264,306.053646688889,284.4330248,381.7258233,1,NA,NA," ",10
1990-08-06,1990-08-16,1990-08-08,3141.696817,1244.48785856352,919.41895111392,334.22770786,306.2214055,446.2529173,1,NA,NA," ",11
1990-08-23,1990-08-28,1990-08-25,11819.50584,3153.7499288832,1832.4665014032,3007.3727164,2802.757772,3314.295133,1,NA,NA," ",6
1990-10-23,1990-10-28,1990-10-24,2081.247409,609.09883669152,357.23320754112,537.23565778,506.7112365,659.3333429,1,NA,NA," ",6
1990-12-23,1990-12-30,1990-12-25,2078.690024,956.35848393216,444.5788300272,772.904706857143,675.1822924,1017.210743,1,NA,NA," ",8
1991-03-02,1991-03-12,1991-03-05,3445.588654,1433.7601923312,1001.8534981104,456.05254696,390.2933566,609.4906578,1,NA,NA," ",11
1991-08-19,1991-08-29,1991-08-21,4977.77323,2009.26487859552,1626.64238956032,415.8111989,397.7852628,487.9149433,1,NA,NA," ",11
1991-11-22,1991-11-30,1991-11-24,2704.271463,1025.04524352192,703.70037531072,410.94768545,356.9867074,572.8306196,1,NA,NA," ",9
1991-12-02,1991-12-09,1991-12-04,2767.80925,979.95171317472,581.74133326416,616.205755542857,559.924585,756.9086819,1,NA,NA," ",8
1992-07-15,1992-07-31,1992-07-18,2104.325886,1142.40834811296,833.26195279008,187.69779491875,166.1383489,281.122061,1,NA,NA," ",17
1992-07-15,1992-07-26,1992-07-18,2104.325886,776.43897992064,563.90083313616,197.497543109091,166.1383489,281.122061,1,NA,NA,"first wave",12
1992-08-15,1992-08-25,1992-08-19,3068.535062,1252.5695319744,899.2777512384,398.78777012,358.3287546,459.4762934,1,NA,NA," ",11
1992-09-25,1992-09-30,1992-09-27,2646.630031,877.35246075072,483.80159112192,891.23819448,812.2014388,1009.793328,1,NA,NA," ",6
1992-12-10,1992-12-25,1992-12-13,2281.52006,1575.62152776864,1108.99454115744,316.93539464,288.1911996,431.9121748,1,NA,NA," ",16
1993-03-13,1993-03-17,1993-03-15,3080.593869,881.575041096,503.7733091376,1093.17630775,734.8952225,1451.457393,1,NA,NA," ",5
1993-04-01,1993-04-05,1993-04-03,2799.767122,890.7321303648,351.4020642144,1560.561534,1552.749619,1568.373449,1,NA,NA," ",5
1993-04-21,1993-05-01,1993-04-24,2152.54417,1218.9904597296,752.2655611824,500.38724308,440.6818255,639.6998841,1,NA,NA," ",11
1993-08-17,1993-08-26,1993-08-19,2593.506521,1207.65427465248,890.08588089792,364.291141433333,329.0076001,487.7835361,1,NA,NA," ",10
1993-11-27,1993-12-19,1993-12-06,4865.290555,2833.57211846112,2243.29904648352,293.481889118182,216.7236099,404.3549591,2,NA,NA," ",23
1993-11-27,1993-12-09,1993-11-29,2608.431979,1063.0857628656,741.118632696,247.995501433333,216.7236099,404.3549591,2,NA,NA,"first wave",13
1993-12-04,1993-12-19,1993-12-06,4316.3848882,1770.48635559552,1508.46434209872,53.9139945466667,0,404.3549591,1,NA,NA,"second wave",16
1994-01-17,1994-01-23,1994-01-19,2221.278313,746.2920777696,463.13768678112,507.720922633333,430.746136,661.6704959,1,NA,NA," ",7
1994-03-08,1994-03-15,1994-03-11,3268.159702,1233.13161066336,642.14170794,956.949968942857,835.6547159,1118.676973,1,NA,NA," ",8
1994-03-21,1994-04-04,1994-03-30,2731.182119,2062.98596028384,1129.45514126976,834.407423564286,552.5309335,991.0054736,1,NA,NA," ",15
1994-07-21,1994-07-27,1994-07-24,2521.588478,862.27162668288,436.05851936832,822.1703459,565.1274938,1079.213198,1,NA,NA," ",7
1994-08-12,1994-08-30,1994-08-23,5296.317162,3037.52896678368,2129.5753587504,609.8146246,466.8326745,700.8031383,1,NA,NA," ",19
1994-08-12,1994-08-26,1994-08-19,2227.739762,1864.93353494688,1158.74739536544,583.8179064,466.8326745,700.8031383,1,NA,NA,"first wave",15
1994-08-22,1994-08-30,1994-08-23,4082.580517,1172.5954318368,930.39786724032,87.6003922875,0,700.8031383,1,NA,NA,"second wave",9
1994-11-27,1994-12-20,1994-11-29,2744.888385,2429.03439902592,1719.69740597088,287.505120008696,272.8845146,441.0214768,3,NA,NA," ",24
1994-11-27,1994-12-08,1994-11-29,2744.888385,1075.42408443552,736.17595732224,303.454871363636,272.8845146,441.0214768,2,NA,NA,"first wave",12
1994-12-04,1994-12-20,1994-12-11,2137.102091,1353.6103145904,1048.77626982624,192.9468961,0,441.0214768,1,NA,NA,"second wave",17
1995-10-21,1995-10-26,1995-10-22,3454.704803,926.38192564512,577.60677374832,748.57582794,709.3931208,905.3066565,1,NA,NA," ",6
1995-11-11,1995-11-22,1995-11-15,3457.157196,2003.034489984,1462.83707477952,534.415963681818,443.8197703,692.9593021,1,NA,NA," ",12
1996-01-18,1996-02-05,1996-01-20,3737.667143,3065.2079035392,2275.64735753664,454.464215788889,439.2566545,576.1247061,2,NA,NA," ",19
1996-01-18,1996-01-28,1996-01-20,3737.667143,1509.8634392832,1071.218691504,466.63026482,439.2566545,576.1247061,1,NA,NA,"first wave",11
1996-01-24,1996-02-05,1996-01-29,3402.837487,1555.344464256,1256.68141661376,240.051960875,0,576.1247061,1,NA,NA,"second wave",13
1996-04-15,1996-04-21,1996-04-17,3242.50563,1083.6238401648,619.0691698656,872.5435997,825.3674106,966.8959779,1,NA,NA," ",7
1996-06-18,1996-06-24,1996-06-20,4023.40734,1285.66980473472,693.66818952576,1075.42205186667,942.3093068,1341.647542,1,NA,NA," ",7
1996-07-12,1996-07-26,1996-07-17,5274.558808,3196.54126521216,2674.4776223472,398.53537135,315.8732151,547.3272526,1,NA,NA," ",15
1996-07-30,1996-08-09,1996-08-03,2105.781569,1109.65607809344,750.96118950624,403.3131644,355.9413378,474.3709043,1,NA,NA," ",11
1996-08-12,1996-08-17,1996-08-14,3501.45263,847.94396217696,518.63688021456,726.59602644,583.8404844,940.7293395,1,NA,NA," ",6
1996-09-16,1996-09-27,1996-09-19,2317.571016,1193.6158329024,821.39191862832,368.603166836364,340.9472773,442.3522056,1,NA,NA," ",12
1996-10-18,1996-11-01,1996-10-21,4944.222543,2149.34336985312,1740.81625466112,295.144028521429,263.1990271,412.2757004,1,NA,NA," ",15
1996-11-08,1996-11-19,1996-11-10,4123.192188,1736.14896187776,1371.517330644,311.153495236364,269.720505,497.6019513,1,NA,NA," ",12
1996-12-01,1996-12-13,1996-12-03,4263.478812,2548.73312848224,1653.3938182032,748.16251725,690.4636301,1036.656953,1,NA,NA," ",13
1996-12-13,1996-12-18,1996-12-15,3041.186847,1111.674087936,568.220991408,1213.7260138,1036.656953,1479.329605,1,NA,NA," ",6
1997-03-29,1997-04-07,1997-04-02,3060.387895,1301.28480463392,837.70062373008,591.1373208,550.85131,641.4948343,1,NA,NA," ",10
1997-08-04,1997-09-07,1997-08-22,3122.028942,1802.87750952115,1506.99539979533,102.434583790588,71.61519888,129.8295926,3,NA,NA," ",35
1997-08-20,1997-09-07,1997-08-22,2617.7753567,887.37072737472,786.41523616896,14.4255102888889,0,129.8295926,1,NA,NA,"second wave",19
1997-11-07,1997-11-14,1997-11-09,2412.842995,962.05068531072,562.28375008656,594.126600528571,504.9749973,817.0056086,1,NA,NA," ",8
1998-02-23,1998-03-02,1998-02-26,2289.589391,1001.28494117376,497.82525264,793.6835378,561.1449974,1103.734925,1,NA,NA," ",8
1998-03-08,1998-03-16,1998-03-10,3094.69497,1230.78696156864,771.19863770304,598.5084755,532.103288,797.724038,1,NA,NA," ",9
1998-04-09,1998-04-16,1998-04-11,2534.838034,883.97603258976,590.7319902,453.4784776,411.6348728,558.0874896,1,NA,NA," ",8
1998-05-08,1998-05-17,1998-05-13,6422.76044,3078.9259363584,2029.2115853664,1351.65374311111,1334.529262,1365.353328,1,NA,NA," ",10
1998-06-12,1998-06-27,1998-06-14,2652.285239,1607.83440027264,1155.57714096624,314.2453975,301.6204749,396.3073944,1,NA,NA," ",16
1998-06-30,1998-07-08,1998-07-02,2276.178378,867.1788865584,512.70670356192,439.1348701,365.4338273,660.2379985,1,NA,NA," ",9
1999-01-02,1999-02-24,1999-01-26,2619.115137,4956.2902500336,3831.25864796208,239.142352486792,176.3521186,315.0138851,4,NA,NA," ",54
1999-01-03,1999-02-01,1999-01-26,2619.115137,3545.09190936576,2359.3091014872,526.85353147931,381.8168976,564.6891751,4,NA,NA,"overlaid",30
1999-03-21,1999-03-30,1999-03-23,2853.956468,1204.90015569696,822.74263651296,447.185855,411.768367,571.147063,1,NA,NA," ",10
1999-09-16,1999-09-25,1999-09-17,12770.64245,4743.88912008,3486.4048787616,1465.59916411111,1422.303187,1811.966981,1,NA,NA," ",10
2000-04-17,2000-04-28,2000-04-19,3086.506902,1701.92843462304,1138.81264917984,540.989696654545,511.5529616,673.4550044,1,NA,NA," ",12
2000-06-17,2000-06-22,2000-06-19,2195.655737,667.19442580704,260.81144923824,934.62228582,910.3060905,971.0965788,1,NA,NA," ",6
2000-07-26,2000-08-11,2000-08-01,3835.707619,2367.97672621536,1996.97774994144,249.4533782875,192.694207,344.0519971,2,NA,NA," ",17
2000-08-12,2000-08-18,2000-08-15,2445.659782,811.25004393504,512.7678282096,575.7758791,490.5907511,660.9610071,1,NA,NA," ",7
2000-12-16,2000-12-24,2000-12-18,2522.687754,1167.94459330272,674.86004514144,676.083393775,638.7921519,787.9571194,1,NA,NA," ",9
